quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1910Q1,40,40,URDU—RELIGION.,Urdu,,Religion,6,351,500,"Yusufi Press, Delhi",Yusufi Press,Delhi,"Fayyaz Hussain, M.",Kalam-ul-Matin,True,"A controversial book in which the writer, who is a Shia, tries to prove that Ali, the Fourth Caliph and the son-in-law of Muhammad, was the rightful heir to the caliphate after the prophet, and that the first three caliphs had no right whatever.",232,"Sayad Saghir Hassan, Proprietor, Yusufi Press",Delhi,1910-01-01,"7 annas, 6 pies",1st,8°,litho.,,,"An explicitly Shia polemic asserting Ali's rightful succession and denying the first three caliphs' legitimacy, 232 pp. — the Shia-Sunni imamate controversy at its sharpest; the catalogue's own note flags it 'controversial'. Directly documents intra-Muslim sectarian conflict (the Yusufi Press of Delhi, a Shia-leaning imprint given its Ali-focused output this quarter).",,Urdu,,Yusufi Press,Delhi,"Sayad Saghir Hassan, Proprietor, Yusufi Press",Delhi,232,[]
1910Q1,40,40,URDU—POETRY.—concluded.,Urdu,,Poetry,24,162,700,"Rajeshwari Press, Rawalpindi.",Rajeshwari Press,Rawalpindi,Riaz-ud-din,Guldasta-i-Intakhab-i-Sukhan,True,Selected love verses.,32,"Balak Ram Anand, Book-seller",Rawalpindi,1910-01-08,2 annas,1st,8°,litho.,,,"Selected-ghazal anthology, closing the URDU—POETRY section.",,Urdu,,Rajeshwari Press,Rawalpindi,"Balak Ram Anand, Book-seller",Rawalpindi,32,[]
1910Q1,41,41,URDU—RELIGION.,Urdu,,Religion,7,372,500,"Indarprast National Press, Delhi.",Indarprast National Press,Delhi,Ganga Dhar,Qabahat-us-Shafaat,True,A pamphlet in which the writer tries to show certain defects in the doctrine of 'Intercession of Muhammad' as believed in Islam.,8,Author,Delhi,1909-12,3 pies,1st,8°,litho.,,,A Hindu-authored attack on the Islamic doctrine of the Prophet's intercession (shafa'at) — the Arya-Samaj vs Islam polemic front again (cf. p40 s5); reg 372 is late in the year's sequence. The anti-Islam critique cluster.,,Urdu,,Indarprast National Press,Delhi,Author,Delhi,8,[]
1910Q1,41,41,URDU—RELIGION.,Urdu,,Religion,8,5,1000,"Mission Steam Press, Ludhiana.",Mission Steam Press,Ludhiana,"Goldsake, Reverend W.",Yanabi-ul-Quran,True,"Or the sources of the Quran. A book in which the author has tried to show that the Quran is not of divine origin. Translated from the original in English and published by the Christian Literature Society for India, Punjab Branch.",58,"Christian Literature Society for India, Punjab Branch",Ludhiana,1909,3 annas,1st,8°,litho.,,,"'The Sources of the Quran' — a Christian-missionary (Rev. W. Goldsack) attack on the Quran's divine origin, translated into Urdu; the classic orientalist-missionary polemic (Goldsack's well-known series) entering the Punjab controversy market. Reg 5 = very early registration. The Christian-vs-Islam front (complementing the Hindu-vs-Islam and intra-Muslim fronts on these pages — the full polemical ecology).",,Urdu,,Mission Steam Press,Ludhiana,"Christian Literature Society for India, Punjab Branch",Ludhiana,58,[]
1910Q1,41,41,URDU—RELIGION.,Urdu,,Religion,9,165,700,"Rajeshwari Press, Rawalpindi.",Rajeshwari Press,Rawalpindi,,Hanuman Chalisa,True,"Or a prayer addressed to the Hindu god Hanuman, which is repeated for forty days in seclusion or in a temple.",8,"Balak Ram, Book-seller",Rawalpindi,1910-01-14,3 pies,1st,16°,litho.,,,The Hanuman Chalisa (Tulsidas's 40-verse Hanuman hymn) in Urdu script — canonical Hindu devotion in the Urdu-print medium; the everyday devotional core amid all the polemic. Its presence in an 'Urdu—Religion' section shows Hindu scripture circulating in Perso-Arabic script.,,Urdu,,Rajeshwari Press,Rawalpindi,"Balak Ram, Book-seller",Rawalpindi,8,[]
1910Q1,41,41,URDU—RELIGION.,Urdu,,Religion,10,4,1000,"Mission Steam Press, Ludhiana.",Mission Steam Press,Ludhiana,,Khuda-i-Islam,True,A booklet criticising the conception of God in Islam.,45,Christian Literature Society,Ludhiana,1909,2 annas,1st,8°,litho.,,,"'The God of Islam' — another Christian Literature Society critique of the Islamic conception of God (reg 4, the year's earliest cluster); the missionary polemical program (cf. s8). The Christian-missionary anti-Islam front is well represented.",,Urdu,,Mission Steam Press,Ludhiana,Christian Literature Society,Ludhiana,45,[]
1910Q1,41,41,URDU—RELIGION.,Urdu,,Religion,11,296,1000,"Islamia Steam Press, Lahore.",Islamia Steam Press,Lahore,"Mir Muhammad, Murid",Tauhid-i-Rahmani,True,"A book showing from the Islamic point of view the blessings of good deeds and the consequences of bad deeds, with quotations from the Quran and traditions.",128,Author,Gurdaspur,1910-01,8 annas,1st,8°,litho.,,,Ethical-theological treatise on reward and punishment (Quran + hadith) — the constructive/edificatory (as opposed to polemical) Islamic religious writing.,,Urdu,,Islamia Steam Press,Lahore,Author,Gurdaspur,128,[]
1910Q1,41,41,URDU—RELIGION.,Urdu,,Religion,12,365,2000,"Ansari Press, Delhi.",Ansari Press,Delhi,"Muhammad Bashir, M.",Al-Qaul-ul-Mahmud,True,"A pamphlet written in refutation of the decrees given by Maulvis Nazir Ahmad of Delhi and Abdus Samad of Bulandshahr, permitting the taking of interest by Muhammadans.",16,Hafiz Abdul Gaffar,Delhi,1910-01-01,Free,1st,8°,litho.,,,"An intra-Sunni fatwa-war over riba (interest): refuting named ulama who had permitted interest-taking — the fiqh debate on Islamic finance/usury made public in cheap print, 2000 copies free. Documents the modern-economy-vs-shariah tension and the fragmentation of ulama authority. Dual date 1327 Hijri.",,Urdu,,Ansari Press,Delhi,Hafiz Abdul Gaffar,Delhi,16,[]
1910Q1,41,41,URDU—RELIGION.,Urdu,,Religion,13,353,500,"Yusufi Press, Delhi",Yusufi Press,Delhi,"Muhammad Hasan, Hakim",Fazail-i-Murtazawi,True,"A book describing the miracles performed by Ali, the Fourth Caliph of Islam.",160,"Saghir Hasan, Proprietor, Yusufi Press",Delhi,1910-01-01,6 annas,2nd,8°,litho.,,,"Miracles of Ali (fazail = virtues/merits) — more Ali-centred Shia devotion from the Yusufi Press (cf. p24, p35 s28, p40 s6); the press's consistent Shia-hagiographic program across the quarter. Dual date 1326 Hijri.",,Urdu,,Yusufi Press,Delhi,"Saghir Hasan, Proprietor, Yusufi Press",Delhi,160,[]
1910Q1,41,41,URDU—RELIGION.,Urdu,,Religion,14,125,3000,"Mujaddidi Press, Amritsar.",Mujaddidi Press,Amritsar,Muhammad Zafar,Rafiq-ul-Atfal,True,A pamphlet on precepts relating to the performance of daily prayers for Muhammadan children.,64,Anjuman-i-Rafiq-ul-Islam,Amritsar,1910-01-12,Free,1st,32°,litho.,Y,,"'Children's Companion' — a children's prayer/catechism primer, 3000 copies free, from an anjuman (Muslim association); the mass religious-education-of-children effort. Marked '(Designed for educational purposes.)'.",,Urdu,,Mujaddidi Press,Amritsar,Anjuman-i-Rafiq-ul-Islam,Amritsar,64,[]
1910Q1,42,42,URDU—RELIGION.—continued.,Urdu,,Religion,15,249,750,"Islamia Steam Press, Lahore.",Islamia Steam Press,Lahore,,Niam-ut-Tawi-zul-Ali,True,"An Urdu translation, by Muhammad Din, of Nasihat-ut-Talmiz of Imam Ghazali, containing certain admonitions intended for one of his disciples on the benefit of knowledge, good deeds, devotion, contemplation &c.",36,"Author, Judge, Chief Court",Bahawalpur,1910-01,4 annas,1st,8°,litho.,,,Al-Ghazali's Ayyuha'l-Walad (Nasihat al-Talamidh) translated into Urdu — the great Sufi-theologian's letter of counsel; translator is a Chief-Court Judge of Bahawalpur (elite-official authorship). Printed reg 249 also appears at p28 s12 (Ramuz-i-Haqiqat) — likely one is a misread; flagged.,,Urdu,,Islamia Steam Press,Lahore,"Author, Judge, Chief Court",Bahawalpur,36,"[{""field"": ""reg"", ""issue"": ""printed reg 249 also recorded at p28 s12 (Ramuz-i-Haqiqat); possible misread/collision""}]"
1910Q1,42,42,URDU—RELIGION.—continued.,Urdu,,Religion,16,362,500,"Yusufi Press, Delhi",Yusufi Press,Delhi,"Sajjad Hussain, M.",Jam-i-Jahan Numa,True,"A controversial book in which the writer tries to show that the first three caliphs of the prophet Muhammad were usurpers and in no way fit for the caliphate, and that the only rightful claimant was Ali, the prophet's son-in-law.",172,Author,,1910-01-01,8 annas,1st,8°,litho.,,,Another Shia imamate polemic denouncing the first three caliphs as usurpers — a whole cluster of Shia controversial works (s16-19) from the Yusufi/Newal Kishore presses; the Shia-Sunni succession dispute saturates this section. Dual date 1327 Hijri.,,Urdu,,Yusufi Press,Delhi,Author,,172,[]
1910Q1,42,42,URDU—RELIGION.—continued.,Urdu,,Religion,17,356,1000,"Newal Kishore Press, Lahore.",Newal Kishore Press,Lahore,"Sajjad Hussain, M.",Mashal-i-Hidayat,True,A controversial book in which the writer tries to answer objections raised to the direct succession of Ali to the caliphate after the prophet Muhammad.,84,Author,,1910-01-08,4 annas,1st,8°,litho.,,,"Author dash-continuation of s16 (Sajjad Hussain). Defends Ali's direct succession — the famous Newal Kishore Press (Lucknow's great publisher, here with a Lahore imprint) in the Shia-polemic trade. Dual date 1327 Hijri.",,Urdu,,Newal Kishore Press,Lahore,Author,,84,[]
1910Q1,42,42,URDU—RELIGION.—continued.,Urdu,,Religion,18,355,1000,Ditto,Newal Kishore Press,Lahore,"Sajjad Hussain, M.",Aftab-i-Khilafat,True,A controversial book in which the writer tries to prove that Ali was the only rightful successor of the prophet Muhammad.,76,Author,,1910-01-08,4 annas,1st,8°,litho.,,,Author dash-continuation of s17 (Sajjad Hussain). 'Sun of the Caliphate' — third of his Shia-succession trilogy this quarter. Dual date 1327 Hijri.,,Urdu,,Newal Kishore Press,Lahore,Author,,76,[]
1910Q1,42,42,URDU—RELIGION.—continued.,Urdu,,Religion,19,354,1000,"Yusufi Press, Delhi",Yusufi Press,Delhi,"Sajjad Hussain, M.",Sharh-i-Kauz-i-Maktum,True,"A controversial book criticising the Sunni belief that Ali, the fourth Caliph, of his own free will, married his daughter, named Umm-i-Kalsum, to Umar, the second Caliph. The author has presented the case in a legal form in which the Sunnis are complainants and the Shias defendants; issues are framed; and after listening to the evidence produced by the parties and their counsels, judgment is delivered on the merits of the case, which is in favour of the Shias.",186,Author,,1910-01-08,8 annas,1st,8°,litho.,,,"A remarkable Shia polemic cast as a MOCK COURT TRIAL (Sunnis as plaintiffs, Shias as defendants, framed issues, evidence, verdict for the Shias) over the Umm Kulthum-Umar marriage — the colonial legal-procedural form appropriated as a rhetorical device for sectarian argument; a vivid instance of the courtroom paradigm colonizing religious disputation (directly on-theme: the imperial juridical form reifying/reshaping indigenous debate). Author Sajjad Hussain's fourth Shia work this quarter. Dual date 1327 Hijri.",X (left margin),Urdu,,Yusufi Press,Delhi,Author,,186,[]
1910Q1,42,42,URDU—RELIGION.—continued.,Urdu,,Religion,20,72,500,"Ahl-i-Hadis Press, Amritsar.",Ahl-i-Hadis Press,Amritsar,"Sanaullah, Maulvi",Ittiba-i-Salaf,True,"A controversial book in which the writer has tried to show that the Muhammadans are not bound to follow the interpretations of the Sahabis or the prophet's followers in his life time, as they are liable to err in the Hadises or traditions.",64,Author,Amritsar,1909-12-01,4 annas,1st,8°,litho.,,,"An Ahl-i-Hadith (salafi) tract by the famous Maulvi Sanaullah Amritsari, arguing Muslims need not follow the Companions' interpretations — the Ahl-i-Hadith vs taqlid (Hanafi/traditionalist) controversy; from the movement's own Amritsar press. Yet another distinct sectarian front (Ahl-i-Hadith reformism) in this dense polemical section.",,Urdu,,Ahl-i-Hadis Press,Amritsar,Author,Amritsar,64,[]
1910Q1,43,43,URDU—SCIENCE (MATHEMATICAL.),Urdu,,Science (Mathematical),1,149,1000,"Arya Steam Press, Lahore.",Arya Steam Press,Lahore,Amin Chand,Desi Hisab ki Kitab,True,Arithmetic on native system of accounts for the Third Lower Primary Classes.,92,"Author, Teacher, Pandori Najran School, Jullundur District",,1909-12,4 annas,1st,8°,litho.,Y,,'Native System of Accounts' arithmetic for primary classes — the persistence of the indigenous (desi/bahi-khata) accounting system taught alongside the colonial school curriculum; a small resistance/retention of vernacular numeracy against metric/English standardization. On-theme for the reification/standardization dynamic. Section '(Designed for educational purposes.)'.,,Urdu,,Arya Steam Press,Lahore,"Author, Teacher, Pandori Najran School, Jullundur District",,92,[]
1910Q1,43,43,URDU—SCIENCE (MATHEMATICAL.),Urdu,,Science (Mathematical),2,158,1400,"Rajeshwari Press, Rawalpindi.",Rajeshwari Press,Rawalpindi,"Balak Ram, Anad",Pahare ma Gur,True,Multiplication tables.,16,Author,Rawalpindi,1909-12-23,6 pies,1st,32°,litho.,Y,,Multiplication tables (pahare) primer — the mass cheap-arithmetic-primer market (s2-4 are all multiplication tables). '(Designed for educational purposes.)'.,,Urdu,,Rajeshwari Press,Rawalpindi,Author,Rawalpindi,16,[]
1910Q1,43,43,URDU—SCIENCE (MATHEMATICAL.),Urdu,,Science (Mathematical),3,58,1400,"Moti Press, Hoshiarpur.",Moti Press,Hoshiarpur,,Hindi Hindse,True,Multiplication tables.,8,"Hira Lal and Sons, Book-sellers",Hoshiarpur,1910-01-04,3 pies,3rd,16°,litho.,Y,,"Multiplication tables using 'Hindi hindse' (Devanagari/Hindu numerals), 3rd ed. — note the explicit numeral-system marking (Hindi vs the Pocket Hisab's presumably other numerals), an index of the numeral-script politics. '(Designed for educational purposes.)'.",,Urdu,,Moti Press,Hoshiarpur,"Hira Lal and Sons, Book-sellers",Hoshiarpur,8,[]
1910Q1,43,43,URDU—SCIENCE (MATHEMATICAL.),Urdu,,Science (Mathematical),4,63,1400,Ditto,Moti Press,Hoshiarpur,,Pocket Hisab,True,Or multiplication tables.,16,"M. Hira Lal and Sons, Book-sellers",Hoshiarpur,1910-02-11,3 pies,7th,32°,litho.,Y,,"'Pocket Hisab' multiplication tables, 7th ed. — a durable Hira Lal & Sons arithmetic bestseller; English-loan title ('Pocket'). '(Designed for educational purposes.)'.",,Urdu,,Moti Press,Hoshiarpur,"M. Hira Lal and Sons, Book-sellers",Hoshiarpur,16,[]
1910Q1,43,43,URDU—RELIGION.—concluded.,Urdu,,Religion,21,370,1000,"Nami Press, Delhi",Nami Press,Delhi,"Sardar Ali, Maulvi",Ghiza-ul-Arwah,True,"A book containing sermons enjoining the observance of God's commandments in Al Quran, such as performance of daily prayers, recitation of Al Quran, abhorrence of evil deeds, etc.",24,Author,Delhi,1909-12-22,2 annas,1st,8°,litho.,,,'Food of Souls' — a sermon/exhortation collection on Quranic observance; the edificatory-preaching register.,,Urdu,,Nami Press,Delhi,Author,Delhi,24,[]
1910Q1,43,43,URDU—RELIGION.—concluded.,Urdu,,Religion,22,151,1000,"Arya Steam Press, Lahore.",Arya Steam Press,Lahore,Shahzada Ram,Suarg ki Sirhi,True,A pamphlet on salvation and how to achieve it from the point of view of an Arya Samajist.,116,Author,Lahore,1909-12,"3 annas, 6 pies",2nd,8°,litho.,,,"'Ladder to Heaven' — an explicitly Arya-Samaj soteriology, 2nd ed., from the Arya Steam Press; the constructive (rather than merely polemical) Arya-Samaj religious teaching. Note a Hindu-reform salvation-doctrine text sitting inside the URDU—RELIGION section otherwise dominated by Islamic works — the shared Urdu religious print-sphere across communities.",,Urdu,,Arya Steam Press,Lahore,Author,Lahore,116,[]
1910Q1,43,43,URDU—RELIGION.—concluded.,Urdu,,Religion,23,363,500,"Yusufi Press, Delhi",Yusufi Press,Delhi,,Tahqiq-ur-Raj'at,True,"A booklet in which the writer tries to prove from Shia traditions that Mehdi, the last Imam from the descendants of Ali, will re-appear towards the end of this world, translated from the Persian original into Urdu by Altaf Husain.",96,"Saghir Hasan, Proprietor, Yusufi Press",Delhi,1910-01-01,3 annas,1st,8°,litho.,,,"Shia messianism: the return (raj'at) of the Hidden Imam Mahdi, Persian→Urdu — the Twelver-Shia eschatology; closes the Yusufi Press's Ali/Shia cluster. (Mahdist expectation also resonates with the anti-Ahmadi controversy, since the Ahmadiyya claimed a mahdi/messiah.)",,Urdu,,Yusufi Press,Delhi,"Saghir Hasan, Proprietor, Yusufi Press",Delhi,96,[]
1910Q1,44,44,URDU (PUNJABI CHARACTER)—POETRY.,Urdu,Punjabi character (Gurmukhi),Poetry,1,225,1000,"Vidiya Sagar Press, Lahore.",Vidiya Sagar Press,Lahore,,Nagma Sukhan Kamal,True,A collection of love verses in Urdu.,60,"Bhai Jot Singh, Sant Singh, Book-sellers",Lahore,1910-01-30,2 annas,1st,8°,litho.,,,Urdu love-verse printed in GURMUKHI (Punjabi) script — the script-crossing phenomenon in miniature: Urdu-language content set in the Sikh liturgical script for Punjabi-reading (often Sikh) audiences; a Sikh bookseller (Bhai Jot Singh). Directly on-theme for the script/language disaggregation the project studies. Section is 'URDU (PUNJABI CHARACTER)'.,,Urdu,,Vidiya Sagar Press,Lahore,"Bhai Jot Singh, Sant Singh, Book-sellers",Lahore,60,[]
1910Q1,44,44,URDU (IN ROMAN CHARACTER)—MEDICINE.,Urdu,Roman,Medicine,1,8,1000,"Mission Steam Press, Ludhiana.",Mission Steam Press,Ludhiana,"Brown, Miss E. M., M.D.",Dai Gari ke Asul,False,Or Hand-book for Midwives.,"8, 116, 4",Authoress,Ludhiana,1909,Re. 1,2nd,8°,litho.,,,"Urdu printed in ROMAN script — a midwifery handbook by an American/European woman doctor (Miss E. M. Brown, M.D.), from the Ludhiana Mission Press; the missionary-medical-women's-health nexus AND the Roman-Urdu experiment (the colonial/missionary push to romanize Urdu). Both a female-authored medical text (cf. p31 s12) and a script-politics artefact. Composite pagination 8,116,4.",,Urdu,,Mission Steam Press,Ludhiana,Authoress,Ludhiana,128,[]
1910Q1,44,44,BILINGUAL (ARABIC AND ENGLISH)—RELIGION.,Bilingual (Arabic and English),,Religion,1,307,5000,"The New Lyall Press, Lahore.",New Lyall Press,Lahore,"Nur Bakhsh, Maulvi, M.A.",Specimen page of the Holy Quran with a new English translation and commentary,False,Specimen page of the Holy Quran with a new English translation and commentary. 1 sheet.,1 sheet,"Maula Bakhsh, The New Lyall Press",Lahore,1910-03-10,2 annas,1st,"20"" x 26""",,,,"A single specimen sheet (prospectus) for a new English Quran translation-with-commentary by an M.A. maulvi, 5000 copies — the modernist project of an English Quran (Muslim self-translation for an anglophone audience, anticipating the great 20th-c. English tafsirs); opens the BILINGUAL sections. The Arabic-English pairing captures the imperial-language encounter directly.",,Bilingual (Arabic and English),,New Lyall Press,Lahore,"Maula Bakhsh, The New Lyall Press",Lahore,,[]
1910Q1,44,44,BILINGUAL (ARABIC AND PERSIAN)—RELIGION.,Bilingual (Arabic and Persian),,Religion,1,141,500,"Faiz-i-'Am Press, Amritsar.",Faiz-i-'Am Press,Amritsar,Muhammad Mehdi,Khisal-ush-Shia,True,"A pamphlet describing what a true Shia ought to be from the religious point of view. Translated by Muhsin Ali, Lahore.",68,Ali Muhammad alias Ali Bakhsh,Lahore,1910-01-14,2 annas,1st,8°,litho.,,,'Qualities of the Shia' (Arabic text with Persian rendering) — Shia devotional-ethical instruction; the Arabic-Persian bilingual format serving the learned Shia readership. Continues the strong Shia presence of the quarter. Dual date 1327 Hijri.,,Bilingual (Arabic and Persian),,Faiz-i-'Am Press,Amritsar,Ali Muhammad alias Ali Bakhsh,Lahore,68,[]
1910Q1,44,44,BILINGUAL (ARABIC AND SINDHI)—RELIGION.,Bilingual (Arabic and Sindhi),,Religion,1,142,1000,"Arya Steam Press, Lahore.",Arya Steam Press,Lahore,,Namaz,True,Muhammadan daily prayers with Sindhi translation.,31,"Pokhar Das, Book-seller",Shikarpur,1909-12,3 pies,1st,32°,litho.,,,"Muslim daily prayers (Arabic) with Sindhi translation — devotional bilingual for the Sindhi Muslim reader; again via Pokhar Das of Shikarpur (the Sindhi-market channel, cf. p22) and, strikingly, the Arya (Hindu-reform) Steam Press printing a Muslim prayer-book — the press as neutral commercial infrastructure across communal content. Reg 142.",,Bilingual (Arabic and Sindhi),,Arya Steam Press,Lahore,"Pokhar Das, Book-seller",Shikarpur,31,[]
1910Q1,44,44,URDU—SCIENCE (MATHEMATICAL)—concluded.,Urdu,,Science (Mathematical),5,122,2800,"Mujaddidi Press, Amritsar.",Mujaddidi Press,Amritsar,Shibdat Singh,"Chashma-e-Hisab, Hissa Awwal",True,"Arithmetic for the students of Lower Primary Classes, Part I.",112,Author,Amritsar,1910-01-05,"3 annas, 6 pies",1st,8°,litho.,Y,,"Primary arithmetic textbook, Part I, 2800 copies. '(Designed for educational purposes.—concluded)'.",,Urdu,,Mujaddidi Press,Amritsar,Author,Amritsar,112,[]
1910Q1,44,44,URDU—SCIENCE (MATHEMATICAL)—concluded.,Urdu,,Science (Mathematical),6,123,1400,Ditto,Mujaddidi Press,Amritsar,Shibdat Singh,"Chashma-e-Hisab, Part II",True,Part II.,160,Author,Amritsar,1910-01-08,"4 annas, 6 pies",1st,8°,litho.,Y,,Dash-continuation of s5; Part II of the arithmetic text. Closes URDU—SCIENCE (MATHEMATICAL).,,Urdu,,Mujaddidi Press,Amritsar,Author,Amritsar,160,[]
1910Q1,45,45,BILINGUAL (ARABIC AND URDU)—RELIGION.,Bilingual (Arabic and Urdu),,Religion,1,369,1000,"Nami Press, Delhi",Nami Press,Delhi,"Abdul Karim, Haji","Chihal Hadis, Hissa Suwam",True,A collection of forty traditions of the prophet Muhammad on prayers.,32,Author,Lahore,1909-12-20,Free,1st,8°,litho.,,,"'Forty Hadith' (chihal hadis) on prayer, Arabic text with Urdu — the classic arba'in devotional-hadith genre, free distribution. Dual date 1327 Hijri.",,Bilingual (Arabic and Urdu),,Nami Press,Delhi,Author,Lahore,32,[]
1910Q1,45,45,BILINGUAL (ENGLISH AND URDU)—LANGUAGE.,Bilingual (English and Urdu),,Language,1,114,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,Sher Singh,Guide to Parsing for High Schools and Middle Schools,False,Guide to Parsing for High Schools and Middle Schools.,88,"Author, Manager, FitzPatrick School, Kala, Jhelum District",,1910-01-22,8 annas,1st,16°,,Y,,An English-grammar parsing guide (English + Urdu) for schools — the English-language-instruction machinery of the colonial curriculum; the imperial language taught through the vernacular. English-titled. '(Designed for educational purposes.)'.,,Bilingual (English and Urdu),,Wazir-i-Hind Press,Amritsar,"Author, Manager, FitzPatrick School, Kala, Jhelum District",,88,[]
1910Q1,45,45,BILINGUAL (ENGLISH AND URDU)—MISCELLANEOUS.,Bilingual (English and Urdu),,Miscellaneous,1,230,1000,"The Mercantile Press, Lahore.",Mercantile Press,Lahore,Hari Das,"The Royal Diary, 1910",False,"The Royal Diary, 1910.","384, 32","Author, Chief Manager, Lahore Bank, Limited",Lahore,1910-01,5 annas,1st,16°,litho.,,,"A dated diary/almanac for 1910 (English + Urdu) issued by a bank's Chief Manager — commercial/office ephemera; the modern business-calendar as print artefact (the Lahore Bank connection shows the emergent indigenous banking sector). English-titled. Composite pagination 384,32.",,Bilingual (English and Urdu),,Mercantile Press,Lahore,"Author, Chief Manager, Lahore Bank, Limited",Lahore,416,[]
1910Q1,45,45,BILINGUAL (ARABIC AND URDU)—RELIGION.,Bilingual (Arabic and Urdu),,Religion,2,366,1000,"Ansari Press, Delhi",Ansari Press,Delhi,Abi Muhammad Hussain,Nur-ul-Ainain,True,A pamphlet in which the writer tries to show that to recite Khutba (sermon) twice on the occasion of 'Id is enjoined by the prophet Muhammad.,16,Q. Rahmatullah,"Rander, Surat District",1910-01-08,Free,1st,8°,litho.,,,"A fine-point fiqh dispute over reciting the Id khutba twice — the ritual-law micro-controversy genre; author/publisher from Rander (Surat District, Gujarat) — an out-of-province registrant on the Punjab register. Dual date 1327 Hijri.",,Bilingual (Arabic and Urdu),,Ansari Press,Delhi,Q. Rahmatullah,"Rander, Surat District",16,[]
1910Q1,45,45,BILINGUAL (ARABIC AND URDU)—RELIGION.,Bilingual (Arabic and Urdu),,Religion,3,130,1300,"Mujaddidi Press, Amritsar.",Mujaddidi Press,Amritsar,,Haft Sura Mutarjam,True,"Seven chapters of the Quran with Urdu translation, with miscellaneous prayers.",160,"Abdul Ahad, Book-seller",Amritsar,1910-01-25,"2 annas, 8 pies",1st,16°,litho.,,,'Seven Suras' with Urdu translation plus prayers — the popular selective-Quran devotional (the commonly-recited suras) for everyday use.,,Bilingual (Arabic and Urdu),,Mujaddidi Press,Amritsar,"Abdul Ahad, Book-seller",Amritsar,160,[]
1910Q1,45,45,BILINGUAL (ARABIC AND URDU)—RELIGION.,Bilingual (Arabic and Urdu),,Religion,4,256,1000,"Manba-i-Faiz, Delhi",Manba-i-Faiz Press,Delhi,Muhammad Bashir,Al-Burhan-ul-ujab-ala-Farziyat-i-Ummul Kitab,True,"A controversial book in which the writer tries to prove that no prayer can be acceptable until Ummul Kitab, or the first verse of the Kuran, is repeated.","196, 8","Bashir-ud-din, shoe merchant",Delhi,1910-01,6 annas,1st,8°,litho.,,"M. Bashir-ud-din, Delhi; No. 37, dated the 21st March, 1910.","A polemic on the obligatory recitation of al-Fatiha ('Ummul Kitab') in prayer — another fine-point ritual-law dispute (a Hanafi vs Ahl-i-Hadith flashpoint); note the author is a shoe merchant, i.e. a lay polemicist (the democratization of religious disputation via cheap print). Composite pagination 196,8.",,Bilingual (Arabic and Urdu),,Manba-i-Faiz Press,Delhi,"Bashir-ud-din, shoe merchant",Delhi,204,[]
1910Q1,45,45,BILINGUAL (ARABIC AND URDU)—RELIGION.,Bilingual (Arabic and Urdu),,Religion,5,352,500,"Yusufi Press, Delhi",Yusufi Press,Delhi,,Sahifa-i-Kamila Mutarjam,True,"A book containing Arabic prayers composed by Hazrat Zain-ul-Abidin, the fourth Imam according to the Shias, with an Urdu translation of the same by Muhammad Hasan.",368,"Sayad Saghir Hasan, Proprietor, Yusufi Press",Delhi,1910-01-01,Re. 1,1st,8°,litho.,,,"The Sahifa al-Sajjadiyya (Sahifa-i-Kamila) — the great prayer-manual of Imam Zayn al-Abidin, with Urdu translation, 368 pp.; a cornerstone Shia devotional text, again from the Shia-oriented Yusufi Press. The quarter's Shia devotional program is comprehensive (hagiography + theology + polemic + this liturgy).",X (left margin),Bilingual (Arabic and Urdu),,Yusufi Press,Delhi,"Sayad Saghir Hasan, Proprietor, Yusufi Press",Delhi,368,[]
1910Q1,46,46,BILINGUAL (ENGLISH AND HINDI IN ROMAN CHARACTER)—POETRY.,Bilingual (English and Hindi),Roman,Poetry,1,6,1000,"Mission Press, Ludhiana.",Mission Press,Ludhiana,"W. F. Johnson, Revd., D.D.",Hindi Arrows for the Preacher's Bow. Dharmm Dohawali,False,A collection of Hindi couplets for the use of preachers.,86,Christian Literature Society,Allahabad,1909,6 annas,1st,8°,,,,"'Hindi Arrows for the Preacher's Bow' — Hindi devotional couplets (in Roman script) for CHRISTIAN preachers, by an American missionary (Rev. W. F. Johnson, D.D.); the missionary appropriation of the Hindi doha form for evangelism, in Roman script — a triple-hybrid artefact (Christian content, Hindi verse-form, Roman script). Reg 6 = very early. Published from Allahabad. On-theme for the observation-operator / form-appropriation.",,Bilingual (English and Hindi),,Mission Press,Ludhiana,Christian Literature Society,Allahabad,86,[]
